n_clusters,omega,horizon,n_runs,relative_association_error_mean,relative_association_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max,train_closure_error_mean,fit_seconds_mean
40,12.0,1,3,7.673279062308801e-07,3.87543549128954e-07,0.9986454250169365,0.0006741136170101573,0.00014770350995179794,0.0002010720252793012,0.0015208063755263405,0.5987540086110433
40,12.0,10,3,6.507203798345029e-05,3.217967981811693e-05,0.8807439767002073,0.05556699640274041,0.0013027584864118067,0.001631119532128364,0.0015208063755263405,0.5987540086110433
40,12.0,50,3,0.0007740984399521389,0.0003416488116439823,-0.7023798475941184,0.8253849977081679,0.0023025677946735697,0.0029327988849852478,0.0015208063755263405,0.5987540086110433
40,12.0,100,3,0.0008830759715463583,0.0004150519365903581,-1.3979414084166466,0.6679282508553133,0.002541516384575845,0.004223942214131637,0.0015208063755263405,0.5987540086110433
40,12.0,200,3,0.0009518894247299188,0.0004352648810487647,-3.0657311802144616,1.0493886584956027,0.002223128357659586,0.0030844445850731653,0.0015208063755263405,0.5987540086110433
40,16.0,1,3,7.136061845823776e-07,3.2974466456644615e-07,0.9992789747683702,0.00024099723992313454,0.00011226325845980565,0.0001404388784410484,0.0014266401024425658,0.6003383795420328
40,16.0,10,3,6.162334468195655e-05,2.9248389816483924e-05,0.9359443439912111,0.018744527611487965,0.0008282220013959262,0.0012604397607156243,0.0014266401024425658,0.6003383795420328
40,16.0,50,3,0.0006464541899784336,0.0002841151234688289,0.20550907623298528,0.2321735724043731,0.001463647698417246,0.0017902353575431145,0.0014266401024425658,0.6003383795420328
40,16.0,100,3,0.0008222391535488123,0.00047825313237046685,-0.2663245106448765,0.3308356726563296,0.0028226897751564826,0.004151702804060462,0.0014266401024425658,0.6003383795420328
40,16.0,200,3,0.0010282625927633179,0.0005043006974725601,-1.5184479267746804,0.39741101268990353,0.002596933241249581,0.003122589672622706,0.0014266401024425658,0.6003383795420328
40,20.0,1,3,8.912972061205795e-07,5.219982858803994e-07,0.9994510186485382,8.976309647305166e-05,0.00011510007416361514,0.00012077640956723945,0.0017884342940223442,0.6097597281138102
40,20.0,10,3,7.847395963969679e-05,4.688714049914168e-05,0.9501743749334912,0.007201752718885906,0.0008523157483120263,0.0010204299411056745,0.0017884342940223442,0.6097597281138102
40,20.0,50,3,0.0007894113196439408,0.00042868815891093014,0.40728911218025105,0.04102672409575761,0.0018808638719501173,0.00286533939107778,0.0017884342940223442,0.6097597281138102
40,20.0,100,3,0.0010564859416348875,0.000707553794857351,-0.033776236086428026,0.22099308716697016,0.003684250229328212,0.007234749316822852,0.0017884342940223442,0.6097597281138102
40,20.0,200,3,0.001171129557568924,0.0005869246204035365,-0.8699870493812273,0.045756576613111936,0.0023681408566695998,0.004135723030757701,0.0017884342940223442,0.6097597281138102
